id,PipelineChainage,ROUMarker,ODMeter,Latitude,Longitude,ControllerName,ChannelID,TerrainClassification,LandmarkDescription,AddionalDecription,VulnerablePoint,regioninfoId
2415,343727,TLP,1065,26.797893,79.31517,6,2,Farm land,Inside Farm .,,,5
2416,344000,KMP-344,792,26.797629,79.315478,6,2,Farm land,Inside Farm 30 -35 mtrs towards sv-08.,,,5
2417,344067,b-board,725,26.795245,79.319919,6,2,Farm land,In side farm Left side 50 mtr Forest t/w sv-08.,,,5
2418,344529,SV 09 ,0,26.794944,79.320033,6,1,Boundary wall,SV09 Pids,,,5
2419,344633,W/B-344.575,159,26.795225,79.319955,6,2,Road Crossing,Main road Crossing Sv-08 side,Asphalted Road,,5
2420,344640,sv-09  towards ,152,26.794944,79.320033,6,2,Boundary wall,Sv-09 boundary wall t/w sv-08,,,5
2421,344792,SV 09 ,0,26.794944,79.320033,6,2,Boundary wall,SV09 Pids,,,5
2422,345000,KMP-345,471,26.794963,79.3204,6,1,Dirt Road,Dirt road Crossing -4 mtr And Kmp -Sv-09.Area for walking,Kaccha Road,,5
2423,345450,"w/b-345.381,b-w/b",1010,26.793421,79.323245,6,1,Farm land,inside Farm Land,,,5
2424,345476,"w/b-345.425,tlp",1036,26.791342,79.326971,6,1,Road Crossing,Main road Crossing -8 mtr ,,,5
2425,345518,"w/b-345.463,tlp",1078,26.790974,79.32713,6,1,Pump,Pump 40 -50 mtr Right Side T/w Sv-10,,,5
2426,345562,b- w/b,1122,26.790914,79.327134,6,1,Farm land,In side farm land,,,5
2427,345876,b-w/b,1436,26.790625,79.327313,6,1,Farm land,Inside farm Land,,,5
2428,345964,b-w/b,1524,26.79059267,79.32738379,6,1,Boring,facing T/w Sv-10 Water Boring pump Right 15 -20 mtr,,,5
2429,346000,kmp-346,1560,26.789745,79.330086,6,1,Farm land,Inside farm Land,,,5
2430,346188,B-w/b,1748,26.78885916,79.33247544,6,1,Farm land,Inside farm Land,Pakka Road,,5
2431,346546,tlp,2106,26.78884,79.333167,6,1,Farm land,"Inside farm Land,left side 40 -50 High tention towers.",,,5
2432,346859,b-w/b,2666,26.787314,79.339158,6,1,Tubewell,30 mtr left Tubewell T/w Sv-10,,,5
2433,347000,KMP-347,2807,26.78647,79.342286,6,1,Farm land,Inside Farm,,,5
2434,347405,"w/b-347.576,tlp",3212,26.785969,79.344232,6,1,Road Crossing,Before main road Crossing,ASPHALTED ROAD,,5
2435,348000,kmp-348,3691,26.783849,79.350335,6,1,Farm land,Insde Farm Area,,,5
2436,348139,"w/b-348.175,tlp",3830,26.783551,79.351236,6,1,Farm land,Inside farm Area Left Side Canal sv-09,,,5
2437,348152,b-w/b ,3843,26.783283,79.352787,6,1,Canal,Inside Farm after canal,,,5
2438,349000,"KMP-349,TLP",4683,26.781563,79.358248,6,1,Farm land,Inside farm Walking data Can be done T/w Sv-10,,,5
2439,349188,w/b-349.198,4871,26.780754,79.360633,6,1,Farm land,Inside farm Walking data Can be done T/w Sv-10,,,5
2440,349742,w/b-349.719,5425,26.778494,79.367076,6,1,Road Crossing,"Main road Crossing Sv-10 Side.Open Space For Mechanize And Manual,vehivle and Walking.",,,5
2441,350000,"kmp-350,tlp",5780,26.778158,79.367964,6,1,Dirt Road,"Dirt Road Crossing-3mtr,tlp at sv-09 0f dirt road and kmp at sv-10 side of Dirt road.",MUD ROAD,,5
2442,350133,b-w/b ,5913,26.776669,79.370073,6,1,Farm land,Inside Farm,,,5
2443,350653,b-w/b,6433,26.775502,79.371644,6,1,Farm land,Inside Farm area.right side 100 mtr pump near peepal tree.,,,5
2444,351000,kmp-351,6739,26.772794,79.374703,6,1,Farm land,Inside farm.,,,5
2445,351181,"w/b-351.146,tlp",6920,26.771604,79.377285,6,1,Road Crossing,Main road Crossing-sv-09 side,ASPHALTED ROAD,,5
2446,352000,km-352,7911,26.76765,79.386333,6,1,Farm land,Inside farm,,,5
2447,352029,w/b-352.191,7940,26.766989,79.387968,6,1,Dirt Road,Dirt Road Sv-10 side t/w sv-10,,,5
2448,352052,tlp,7963,26.766935,79.388111,6,1,Canal,Canal crossing sv-10 side t/w sv-10 ,,,5
2449,352877,tlp,8788,26.764008,79.394975,6,1,Farm land,"inside farm,walking data can be colected.",,,5
2450,353783,tlp,9694,26.762514,79.398394,6,1,Farm land,Inside farm.,,,5
2451,354685,"w/b-354.721,tlp",10596,26.757067,79.411216,6,1,Road Crossing,Main road Crossing 3mtr Sv-10 side.,ASPHALTED ROAD,t,5
2452,355784,tlp,11695,26.753203,79.420237,6,1,Trees,Inside Farm and right side 90 to 100 mtr babool Trees.,,,5
2453,356000,kmp-356,11826,26.752783,79.42124,6,1,Road Crossing,Main Road Crossing -3 mtr Sv-9 Side .,ASPHALTED ROAD,,5
2454,356686,w/b-356.604,12512,26.749657,79.428363,6,1,Dirt Road,Dirt road Sv-10 side Near Canal.,ASPHALTED ROAD,,5
2455,357000,kmp-357,13008,26.748225,79.431623,6,1,Farm land,Inside Farm Tree On right side 20 mtr.t/w sv-10.,,,5
2456,357042,w/b-357.59,13050,26.747838,79.432503,6,1,Trees,Left side tree 30 35 mtrs.Walking Area Data  towards sv-10.,,,5
2457,357478,b-w/b,13486,26.74616,79.436296,6,1,Farm land,Inside Farm 10 mtr Before Main ,,,5
2458,357539,tlp,13547,26.745725,79.437131,6,1,Road Crossing,Main road Crossing Sv-10 Side ,,,5
2459,357590,"w/b-357.590,tlp",13528,26.74600377,79.43671326,6,1,Road Crossing,main road Crossing -7 mtr Sv-09 Side,Pakka Road,,5
2460,357604,b-w/b,13612,26.745645,79.43724,6,1,Dirt Road,Right side Parallel Dirt After main road And left Side Small temple left Side 50 -60 mtr /w sv-10.,,,5
2461,358000,KMP-358,13974,26.744956,79.438502,6,1,Boring,RIGHT SIDE 150 MTR 1 boring Pump and Near peepal tree.,Kaccha Road,,5
2462,358198,tlp,14172,26.74387,79.44093121,6,1,Tubewell,Left side 20 mtr Tubewell.,,,5
2463,358698,b-w/b,14672,26.743087,79.442668,6,1,Trees,Right side 10 -15 mtr mango tree.,,,5
2464,359000,kmp-359,14954,26.740595,79.448724,6,1,Farm land,Inside farm,,,5
2465,359226,B-w/b,15180,26.73958267,79.45151661,6,1,Road Crossing,sv-09 side of main road crossing-6 mtr,,,5
2466,359236,"w/b-359.209,tlp",15190,26.739568,79.451765,6,1,Road Crossing,sv-10 side Of main road Crossing,,,5
2467,359729,w/b-359.798,15757,26.737779,79.457434,6,1,Road Crossing,main road crossing sv-10 side.,,,5
2468,359932,w/b-360.063,15960,26.73758,79.457973,6,1,Trees,Right and left side Trees.,,,5
2469,360000,KMP-360,16028,26.736982,79.459585,6,1,Farm land,Farm Area Inside.,,,5
2470,360158,tlp,16186,26.736899,79.459806,6,1,Farm land,Inside Farm Area,,,5
2471,360626,w/b-360.348,16779,26.734311,79.466666,6,1,Road Crossing,Main road Crossing Sv-10 side,Pakka Road,,5
2472,360640,w/b-360.917,16793,26.734129,79.467213,6,1,Road Crossing,Main road Crossing 4 mtr Sv-10 side,,,5
2473,360875,B-w/b,17028,26.734095,79.467316,6,1,Farm land,In side Farm land,,,5
2474,361000,kmp-361,17153,26.733658,79.468531,6,1,Farm land,Inside Farm,,,5
2475,361158,tlp,17311,26.733033,79.469513,6,1,Farm land,Inside Farm,,,5
2476,361422,w/b-361.523,17575,26.731406,79.471914,6,1,Canal,Canal Sv-09 Side along with Warning board,,,5
2477,362000,KM-362,18250,26.728239,79.476639,6,1,KMP Post,Left side 4 mtr KMP post,,,5
2478,362045,b-board,18295,26.727006,79.478552,6,1,Farm land,Inside Farm,,,5
2479,362162,tlp,18412,26.726832,79.47889,6,1,Dirt Road,"Dirt road Crossing-3 mtr,tlp box at sv-10 side.",Pakka Road,,5
2480,362719,b-board,18969,26.72431,79.483616,6,1,Dirt Road,Near Dirt road Inside Farm.,,,5
2481,362747,w/b-362.933,18997,26.723989,79.484343,6,1,Road Crossing,"Dewara Road Crossing 4 mtr ,left side primary School Government.",Pakka Road,,5
2482,362806,b-board,19056,26.723837,79.484686,6,1,Farm land,Inside farm,,,5
2483,363000,kmp-363,19090,26.72363799,79.48512328,6,1,Trees,Right side mango tree 70 mtr.,,,5
2484,363128,"w/b-363.145,tlp",19218,26.723318,79.486207,6,1,Dirt Road,Dirt road Crossing 4 Mtr And Sv-10 Side Tlp Box and Warning Board.,,,5
2485,363252,b-board,19342,26.723154,79.486739,6,1,Dirt Road,10 mtr From Dirt road Inside Farm.parallel Dirt Road Ends Here.,Pakka Road,,5
2486,363480,b-board,19570,26.722837,79.48778,6,1,KMP Post,Left Side 35 mtr From O point.near b-board.,,,5
2487,363949,tlp,20039,26.720291,79.492785,6,1,Road Crossing,main road Crossing Sv-09 tlp And w/b on sv-10 Side Road is of 5.Road Sv-09,,,5
2488,363953,w/b-363.968,20043,26.719769,79.493736,6,1,Road Crossing,Main road Crossing Sv-10,,,5
2489,364000,KMP-364,20117,26.719617,79.493993,6,1,Road side,Main road Parallel to Pipe Line.,,,5
2490,364240,tlp,20357,26.718304,79.496469,6,1,Nala,Small Drain-2 mtr Along With TLP,,,5
2491,364268,w/b-364.268,20355,26.718373,79.496371,6,1,Road Crossing,Main Road Crossing Sv-10 Side.,,,5
2492,364343,b-board,20460,26.71827,79.49653,6,1,Farm land,Inside Farm,,,5
2493,364902,w/b-364.838,21132,26.715682,79.502377,6,1,Trees,Left Side 20 mtr Neem Tree.,,,5
2494,365000,kmp-365,21230,26.715345,79.503249,6,1,Farm land,Inside farm.,,,5
2495,365565,tlp-,21795,26.713455,79.50816,6,1,Dirt Road,Dirt Road Crossing -3 mtr .,Kaccha Road,,5
2496,366000,KMP-366,22110,26.712062,79.511553,6,1,Farm land,Inside Farm,,,5
2497,366079,w/b-366.051,22189,26.711463,79.512679,6,1,Road Crossing,main road Crossing Sv-10 side,,,5
2498,366413,"w/b-366.413,tlp",22530,26.711093,79.513385,6,1,Road Crossing,Main road Crossing bidhuna road Sv-09 Side W/b,ASPHALTED ROAD,,5
2499,366570,b-board,22680,26.709782,79.516139,6,1,Farm land,Inside Farm,,,5
2500,367000,kmp-367,23150,26.708604,79.518955,6,1,Farm land,Inside farm,,,5
2501,367045,b-board,23195,26.707734,79.521357,6,1,Canal,Near Canal,,,5
2502,367080,tlp,23230,26.707632,79.52163,6,1,KMP Post,Point no-283,,,5
2503,367145,w/b-367.119,23295,26.707446,79.522395,6,1,KMP Post,This Point,,,5
2504,367200,tlp,23350,26.70742893,79.52254823,6,1,Bending,Turning point,,,5
2505,367270,w/b-367.219,23420,26.707228,79.523227,6,1,Road side,Near Main Road,,,5
2506,367560,"tlp,w/b-367.512",23710,26.70551,79.525682,6,1,Road side,main road 4mtr sv-10 side ,ASPHALTED ROAD,,5
2507,367704,b/b,23854,26.705491,79.52571,6,1,Trees,left side 5mtr sheesham tree,,,5
2508,367954,w/b-367.893,24104,26.70447,79.527539,6,1,Boring,Right side 80 mtr Boring pump and 30mtr boring right side and sv-9 side of drain 3mtr,,,5
2509,368000,kmp-368,24210,26.703722,79.529193,6,1,Trees,left side 100 mtr trees,,,5
2510,368267,"w/b-368.267,tlp",24490,26.702623,79.531647,6,1,Road side,main road 4mtr sv-9 side ,ASPHALTED ROAD,,5
2511,368547,b/b,24985,26.700799,79.535373,6,1,Pump,50mtr left side pump,,,5
2512,368619,w/b-368.619,24508,26.700339,79.536446,6,1,Trees,30mtr tree t/w sv-10 side,,,5
2513,369000,kmp-369,25438,26.699172,79.53941,6,1,Trees,right side 10mtr tree and left side 10mtr tree,,,5
2514,369237,tlp,25675,26.697917,79.542793,6,1,Farm land,farm land and tlp,,,5
2515,370000,kmp-370,26346,26.695316,79.548763,6,1,Dirt Road,right side ullaspur gaon,,,5
2516,370234,tlp,26580,26.695313,79.548769,6,1,Dirt Road,dirt road 4mtr on sv-9 side,,,5
2517,370334,w/b-370.334,26610,26.694224,79.551122,6,1,Dirt Road,dirt road 4mtr sv-10 side,,,5
2518,370442,w/b-370.422,26615,26.694204,79.551168,6,1,Pond,left side 45mtr pond,,,5
2519,370566,b/b,26739,26.693972,79.551663,6,1,Trees,left side 80mtr babool tree,,,5
2520,371000,kmp-371,27483,26.69252983,79.5564845,6,1,Dirt Road,2mtr left kmp from 0 and right side dirt road turning point  from 0  t/w sv-10 ,,,5
2521,371055,tlp,27538,26.691792,79.559644,6,1,Tubewell,right side tubewell on 40mtr ,,,5
2522,371482,b/b,27965,26.690902,79.5634,6,1,Road side,left side main road at 70mtr and right side ,,,5
2523,371583,w/b-371.751,28066,26.690727,79.564664,6,1,Road side,main road 5mtr on sv-10 side and left side neem tree on 7mtr,,,5
2524,372000,kmp-372,28350,26.690652,79.565394,6,1,Trees,left side 10mtr trees and right side 15mtr trees,,,5
2525,372022,b/b,28372,26.690467,79.567308,6,1,Bricks factory,fibre right side 6mtr from bending board and right side 100mtr brick Factory,,,5
2526,372060,w/b-372.083,28410,26.69046241,79.56801227,6,1,Road side,main road 4mtr sv-10 side ,ASPHALTED ROAD,,5
2527,372152,b/b,28502,26.690475,79.568088,6,1,Farm land,farm land,,,5
2528,372169,w/b-372.083,28519,26.690601,79.569222,6,1,Farm land,farm land,,,5
2529,372210,"w/b-372.217,tlp",28560,26.69053,79.569449,6,1,Road side,main road 7mtr sv-10 side,ASPHALTED ROAD,,5
2530,372295,w/b-372.224,28645,26.690282,79.570323,6,1,Road side,main road 3mtr sv-10 side,,,5
2531,373000,kmp-373,38172,26.6876,79.577074,13,2,Bricks factory,"brick factory,pipe line ",,,5
2532,373063,"w/b-373.056,tlp",38132,26.687073,79.578122,13,2,Pump,"Main Road Crossing Sv-11 Side,left side 50 mtrs pump.",ASPHALTED ROAD,,5
2533,373181,TP-Marker,38014,26.686921,79.578607,13,2,School,Right SidePrimary School,,,5
2534,373216,TP-Marker,37979,26.686903,79.578643,13,2,Canal crossing,Canal Crossing Sv-10 side,,,5
2535,373220,w/b-373.237,37975,26.68592,79.580941,13,2,Canal crossing,Canal Crossing Sv-11 side,,,5
2536,374000,KMP-374,37195,26.68358,79.586318,13,2,Farm land,Inside farm,,,5
2537,374021,w/b-374.079,37109,26.68257,79.588576,13,2,Canal crossing,Canal Crossing Sv-11 side,,,5
2538,374591,w/b-374.617,36539,26.680136,79.594025,13,2,Canal crossing,Canal Crossing Sv-11 side,,,5
2539,374976,TLP,36154,26.68004833,79.59424833,13,2,Dirt Road,"Dirt Road Crossing Sv-11 side,right side pump 60 mtr pump",,,5
2540,375000,KMP-375,36130,26.679387,79.595821,13,2,Farm land,Inside farm,,,5
2541,375069,w/b-375.167,35996,26.679326,79.595992,13,2,Farm land,Inside farm,,,5
2542,375109,TP-Marker,35956,26.678528,79.598732,13,2,Pump,Right side 10 mtr pump ,,,5
2543,375480,TP-Marker,35585,26.677928,79.599818,13,2,Farm land,Inside Farm,,,5
2544,375594,TP-Marker,35471,26.677379,79.600363,13,2,Road Crossing,Main road Crossing Sv-10 Side,,,5
2545,375606,"w/b-375.652,tlp",35459,26.676795,79.60131,13,2,Road Crossing,Main Road Crossing Sv-11 Side,MUD ROAD,,5
2546,375768,TP-Marker,35297,26.676656,79.601821,13,2,Farm land,"Inside Farm-3 trees right side making triangle,pump near to the pipe line",ASPHALTED ROAD,,5
2547,375830,TP-Marker,35235,26.675822,79.603465,13,2,Dirt Road,Dirt Road Crossing Sv-11 side,,,5
2548,376000,KMP-376,35065,26.675678,79.603752,13,2,Farm land,"Inside Farm,NEAR PUMP",,,5
2549,376466,TLP,34579,26.673104,79.609209,13,2,Farm land,Inside Farm,,,5
2550,376635,w/b-376.642,34410,26.673004,79.609423,13,2,Canal crossing,Canal Crossing Sv-10 Side ,,,5
2551,376683,W/B-376.615,34362,26.672603,79.61027,13,2,Canal crossing,Canal Crossing Sv-11 Side ,,,5
2552,376770,W/B-376.780,34275,26.672212,79.61092,13,2,Farm land,Inside Farm,,,5
2553,376883,TLP,34162,26.67167166,79.611975,13,2,Farm land,Inside Farm,,,5
2554,377000,KMP-377,34045,26.671456,79.612381,13,2,Farm land,Inside Farm,,,5
2555,377050,w/b-377.042,33995,26.670386,79.614279,13,2,Dirt Road,Dirt Road Crossing Sv-11 side,,,5
2556,377565,w/b-377.519,33480,26.668461,79.617829,13,2,Dirt Road,"Dirt Road Crossing Sv-11 Side,left side 60 mtrs Pump",MUD ROAD,,5
2557,377705,TP-MARKER,33225,26.667691,79.619455,13,2,Bending Point,Bending point inside Farm ,,,5
2558,377959,"w/b-377.985,TLP",32971,26.66713166,79.62115666,13,2,Road Crossing,Main Road Crossing Sv-11 Side,,,5
2559,378000,KMP-378,32930,26.666782,79.62234,13,2,Road Crossing,Before Road main road Inside Farm,,,5
2560,378100,TP-MARKER,32780,26.666449,79.623441,13,2,Farm land,Inside Farm,,,5
2561,378562,TP-Marker,32318,26.66462,79.628442,13,2,Farm land,Inside Farm ,,,5
2562,378751,"w/b-378.802,TLP",32129,26.663716,79.630689,13,2,Road Crossing,Main road crossing Sv-11 Side,MUD ROAD,,5
2563,379000,kmp-379,31880,26.663452,79.631327,13,2,Farm land,Inside Farm,,,5
2564,379219,w/b-379.228,31619,26.662451,79.633669,13,2,Pump and Road Crossing,After Main road Under Constrcution inside Farm and 100 mtr Pump right side.,,,5
2565,379323,w/b=379.370,31515,26.662324,79.633929,13,2,Road Crossing,Main road Crossing Sv-11 Side,ASPHALTED ROAD,,5
2566,379669,TLP,31169,26.660827,79.636774,13,2,Dirt Road,"Dirt Road Crossingg Sv-10 side,left side pump running in arounfd 60 mtrs.",,,5
2567,379943,w/b-379.969,30895,26.65944333,79.63938499,13,2,Canal crossing,Canal Crossing Sc-11 side ,ASPHALTED ROAD,,5
2568,380000,KMP-380,30838,26.658106,79.641927,13,2,Trees,Right Side 30 mtr Mango tree,,,5
2569,380289,"w/b-379.715,tlp",30530,26.656722,79.644368,13,2,Dirt Road,Dirt Road Crossing Sv-11 side and Pump and both side in around 30 mtrs,,,5
2570,381000,KMP-381,29819,26.654327,79.649047,13,2,Farm land,Inside Farm,,,5
2571,381270,TLP,29535,26.65306,79.651431,13,2,Farm land,Agricultural Field,,,5
2572,381625,Tp- marker,29180,26.651918,79.653566,13,2,Forest area,Right side forest and Village.,,,5
2573,381834,Tlp,28971,26.650949,79.655204,13,2,Dirt Road,"Dirt road CROSSING SV-10 SIDE,place for mechanize",,,5
2574,381915,b-board,28890,26.65034,79.656501,13,2,Farm land,Inside Farm point -365.,,,5
2575,382000,kmp-382,28805,26.649669,79.658793,13,2,Farm land,Inside farm,,,5
2576,382382,w/b-nothing written,28352,26.648813,79.661738,13,2,Canal,Canal of 5 mtrs sv0-11 side.,,,5
2577,382997,tlp,27737,26.647479,79.666731,13,2,Dirt Road,3 mtr Dirt Road ,,,5
2578,383000,kmp-383,27734,26.647208,79.667663,13,2,Dirt Road,4 mtr Dirt Road Towards SV-10,MUD ROAD,,5
2579,383016,W/B-383.116,27607,26.64691,79.668839,13,2,Water Pump, Left side pump at 150 mtr,,,5
2580,384000,kmp-384,26623,26.644669,79.676277,13,2,Bricks factory,left side 250mtr brick chimney and right side 5mtr dry neem tree ,,,5
2581,384023,tlp,26619,26.64465,79.676332,13,2,Dirt Road,Dirt road 3mtr Sv-10 Side from tlp 4mtr t/w sv-10 kmp,,,5
2582,384827,b/b,25815,26.641881,79.684953,13,2,Farm land,farm area right side 5mtr cemented board (rkpl-hpcl),,,5
2583,384944,tlp,25698,26.641858,79.685038,13,2,Road Crossing,main road 7mtr tlp t/w sv-10,,,5
2584,384961,w/b-384.994,25681,26.641764,79.685331,13,2,Road Crossing,2mtr t/w sv-10 main road of 7mtr ,ASPHALTED ROAD,,5
2585,385000,kmp-385,25642,26.641088,79.687716,13,2,Trees,"right side 10 mtr eukaliptus,gullar,jamun tree from 0",,,5
2586,386000,kmp-386,24595,26.638353,79.697055,13,2,Road Crossing,right side 100-150mtr main road and left side 100mtr garden from 0,,,5
2587,386383,w/b-386.336,24310,26.638355,79.697064,13,2,Dirt Road,dirt road edge on left side 100mtr boring and 3 trees from 0 and right side 50mtr main road,,,5
2588,387000,kmp-387,23693,26.636134,79.704948,13,2,Trees,left side 10 mtr t/w Sv-11 babool trees and right side 30 mtr dry mango tree from 0. ,,,5
2589,387054,tlp,23460,26.635754,79.706429,13,2,Trees,right side 10 mtr trees and left side 60 mtr mango tree 0,,,5
2590,387906,b/b,22608,26.633753,79.71408,13,2,Farm land and Boring,left side 15 mtr well and boring and neem tree and right side farm land from 0,,,5
2591,388000,kmp-388,22514,26.633733,79.714117,13,2,High Tension Tower ,left side 20 mtr mango tree and right side neem tree from 0 right side 30 mtr and 10 mtr t/w sv-10 figh tension wire.,,,5
2592,388016,w/b-388.036,22490,26.633349,79.715154,13,2,Dirt Road,4 mtr t/w sv-10 road edge and left side dirt road end and right side mango tree on 25-30 mtr from 0,,,5
2593,388248,"w/b-388.279,tlp",22258,26.632553,79.717111,13,2,Boring,on 3mtr t/w sv-10 road edge and on left side 20-30 mtr boring from 0,,,5
2594,388335,b/b,22171,26.631147,79.719574,13,2,Boring and Road  side,boring on 30 mtr right and left side 20-25 mtr dirt road parallel to road from 0,,,5
2595,388616,w/b-388.661,21890,26.631121,79.719617,13,2,Farm land,on left side farm land and pond on 50 mtr right,ASPHALTED ROAD,,5
2596,388677,b/b,21829,26.629792,79.722353,13,2,School,right side 20mtr gullar tree and on left school on 200mtr from 0,,,5
2597,389000,kmp-389,21506,26.628499,79.725101,13,2,Road crossing and High Tension Tower ,left side 20 mtr dirt road parallel to line and crossing line t/w sv-10 and farm land on right side and electric pole on 100-150 mtr,,,5
2598,389346,tlp,21142,26.627516,79.727284,13,2,Trees,left side 20 mtr amla tree and mango tree,,,5
2599,389503,b/b,20985,26.627039,79.728816,13,2,Boring,boring on 25 mtr t/w Sv-10 and tree on right side 10 mtr ,,,5
2600,390000,kmp-390,20488,26.625269,79.733443,13,2,Boring,on left side 70 mtr boring and right side 15-20 mtr eukaliptus tree from 0,,,5
2601,390268,w/b-390.159,20185,26.624504,79.73598,13,2,College,on left side 100 mtr pandit raguvir sahai inter college and on right 100 mtr boring from 0,,,5
2602,390418,b/b,20035,26.622834,79.738426,13,2,Forest area,on left side 30 mtr jungle area and on right side farm area t/w Sv-10,,,5
2603,391000,"kmp-391,tlp",19453,26.621427,79.740541,13,2,Brick Road,brick road 2mtr and left side 30 mtr t-point on road and babool tree on left t/w Sv-10 and kmp and tlp on 2.5 mtr from road edge,MUD ROAD,,5
2604,391060,b/b,19365,26.620348,79.742425,13,2,Road Crossing,left side on 25mtr road is there parallel to line  t/w Sv-10 and on right neem tree on 3mtr from 0,,,5
2605,391310,tlp,19115,26.619811,79.743372,13,2,Road crossing and High Tension Tower ,road edge on 2mtr forwards t/w sv-10 and left side 20-25 mtr electric pole,,,5
2606,391326,w/b-391.338,19099,26.619737,79.743525,13,2,Farm land,"from w/b 5 mtr t/w sv-10 ,main road of 4mtr  t/w Sv-10, right side residential area on 30 mtr and left side farm land",,,5
2607,391330,b/b,19095,26.619569,79.743799,13,2,Handpump,left side 20mtr sheesham tree and handpump,,,5
2608,391366,b/b,19059,26.617904,79.7468,13,2,Boring,right side 10-15 mtr neem tree and left side tree on 20mtr and house and boring from 0,,,5
2609,391997,w/b-392.077,18358,26.616316,79.750176,13,2,Road Crossing,Main road Crossing sv-11 Side,,,5
2610,392000,kmp-392,18425,26.616547,79.749649,13,2,Boring,boring on 50-60 mtr t/w Sv-10,,,5
2611,392075,w/b-392.137,18280,26.614937,79.752609,13,2,Farm land and nala,farm area and right side naala on 1 mtr,,,5
2612,392336,"w/b-392.415,tlp",18019,26.612726,79.755984,13,2,Road Crossing,road 4 mtr right side 10 m mango tree and left side 10 m jamun tree sv-11 side,,,5
2613,392838,b-board,17517,26.612391,79.756594,13,2,Farm land,Farm Area right side 150 hight tension tower  and elctric pole.,,,5
2614,392875,tlp,17480,26.612185,79.756939,13,2,Farm land,Farm area,,,5
2615,392888,w/b-392.933,17467,26.611894,79.757193,13,2,Farm land,Farm Land,,,5
2616,392925,b-board,17430,26.61148,79.757181,13,2,B-Board,B-board,,,5
2617,393000,kmp-393,17355,26.611345,79.757189,13,2,River and High Tension Tower ,River Crosiing Sv-10 side Electric pole,,,5
2618,393004,w/b-393.060,17351,26.610944,79.757155,13,2,River side,river Sv-11 side on 1 mtr t/w Sv-10,,,5
2619,393087,b/b,17212,26.610555,79.757609,13,2,High Tension Tower ,left sidehigh tension tower between 2 b/w and left side 200 mtr power plant from 0,,,5
2620,393089,tlp,17210,26.609591,79.759609,13,2,Farm land,farm area and right side of tlp 60 mtr river and left side 50 mtr open space from 0,,,5
2621,393096,b/b,17259,26.610577,79.757572,13,2,High Tension Tower ,left side 20 mtr electric pole from 0,,,5
2622,393324,tlp,16975,26.609264,79.76018,13,2,High Tension Tower ,right side 5 mtr farm area left side 60-70 mtr high tension tower from 0,,,5
2623,393517,w/b-393.593,16782,26.606595,79.764954,13,2,Nala,right side from w/b 30 mtr babool tree and from sv-10 3 mtr naala of 3 mtr t/w Sv-10(from w/b 200mtr open space jcb),,,5
2624,394000,"kmp-394,w/b-xyz,tlp",16299,26.606539,79.765054,13,2,Forest area,right side 5mtr jungle 10 and more 5 mtr right fencing is there on boundary  t/w Sv-10,ASPHALTED ROAD,,5
2625,394104,"w/b-394.041,tlp",16259,26.605742,79.766463,13,2,Road Crossing,main road sv-11 side 5 mtr right side 20 mtr cycle repair shop t/w Sv-10,,,5
2626,395000,kmp-395,15363,26.600808,79.775099,13,2,Boring,right side 20-25 mtr mango tree and 100 mtr t/w Sv-10 boring ,,,5
2627,395481,tlp,14725,26.598067,79.779813,13,2,Dirt Road,dirt road 3mtr  Sv-11 side tlp and left side 50 mtr 3 tree from 0,,,5
2628,396000,kmp-396,14206,26.596428,79.783103,13,2,Dirt Road,right side 50 mtr dirt road and 100 mtr left side indane office ending from 0,,,5
2629,396059,tlp,14131,26.59639,79.78317,13,2,Boring,right side 10 mtr bargad tree and boring and transformer at 30-40 mtr and left side 100 mtr gas office t/w Sv-10 from 0 ,,,5
2630,396064,w/b-396.175,14126,26.594872,79.786218,13,2,Brick Road,brick road 5 mtr t/w Sv-11 and left side 50 mtr mango tree 7-8,ASPHALTED ROAD,,5
2631,396404,w/b-396.508,13786,26.593387,79.789217,13,2,Brick Road,sv- 11 side brick road 4 mtr right side 50 mtr temple from 0,MUD ROAD,,5
2632,397000,kmp-397,13190,26.592119,79.791749,13,2,Dirt Road,Dirt road Crossing Sv11 side Kmp post,,,5
2633,397402,w/b-397.474,12819,26.590643,79.794689,13,2,Road Crossing,Main road Crossing Sv-10 Side,ASPHALTED ROAD,,5
2634,397416,"b-w/b ,Tlp",12805,26.590364,79.795472,13,2,Road Crossing,Main road Crossing 4 mtr Sv-11 side,,,5
2635,397530,b-W/b,12691,26.589944,79.796081,13,2,Boring,right side 60 -70 mtr Boring nad transformer tube well ,,,5
2636,397604,b-W/b,12617,26.589173,79.797696,13,2,Farm land,"Inside farm right side 15 mtr Eukaliptus Garden ,Left side 20 mtr neem  tree",,,5
2637,397761,b-W/b,12460,26.588815,79.799101,13,2,Trees,Right Side 30 -40 mtr 1 mango tree and left side ,,,5
2638,397921,w/b-xyz,12300,26.588713,79.799589,13,2,Farm land,Farm Area and left side 25 mtrs electric pole ,,,5
2639,398000,kmp-398,12221,26.588576,79.800106,13,2,Dirt road and trees,Right 20 mtr Dirt Road And tress left side ,,,5
2640,398016,b-w/b,12185,26.588221,79.800769,13,2,Dirt road and trees,"10 mtr right side Dirt road ,70 mtrs Houses and trees.",,,5
2641,398141,"w/b-378.171,Tlp",12060,26.588097,79.80102,13,2,Brick Road,Right Side 3- 4 mtr Brick road Left Village,MUD ROAD,,5
